ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
382,Food-Spice,Turmeric powder,Lead,850,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/01/2012 12:00:00 AM,No
911,Jewelry,Metal Bracelet,Lead,6.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/10/2013 12:00:00 AM,No
466,Jewelry,Necklace,Lead,1.8,ppm,UNKNOWN OR NOT STATED,MEXICO,05/16/2012 12:00:00 AM,No
1369,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati (Shilajeet&Kutki) (Ayurvedic),Mercury,5400,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1440,Food Other,Crickettes,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/04/2015 12:00:00 AM,No
1221,Dietary Supplement/Medications/Remedy,Shatavari (Ayurvedic),Arsenic,-1,ppm,UNKNOWN OR NOT STATED,INDIA,09/23/2014 12:00:00 AM,No
877,Toys/Children's Products,Toy car,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,07/25/2013 12:00:00 AM,No
1272,Food-Spice,Pepper seeds,Lead,0.81,ppm,UNKNOWN OR NOT STATED,PAKISTAN,02/13/2015 12:00:00 AM,No
180,Dietary Supplement/Medications/Remedy,Dehshuddhi (Ayurvedic),Mercury,5,ppm,Amit Pharmacy,INDIA,05/17/2011 12:00:00 AM,No
512,Food-Spice,Georgian spice,Lead,3.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,06/15/2012 12:00:00 AM,No
827,Food-Spice,Red hot spices,Lead,4300,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/27/2013 12:00:00 AM,No
376,Dietary Supplement/Medications/Remedy,Shatavari,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/23/2012 12:00:00 AM,No
550,Food-Spice,Fenugreek,Lead,1.6,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/03/2012 12:00:00 AM,No
960,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Mercury,310,ppm,Gita Bhawan Ayurved Sansthan,INDIA,11/15/2013 12:00:00 AM,No
377,Food Other,Gooseberry,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/23/2012 12:00:00 AM,No
1311,Dietary Supplement/Medications/Remedy,Brahmi Bati (Ayurvedic),Arsenic,3.3,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
1111,Cosmetics,Surma,Lead,540000,ppm,UNKNOWN OR NOT STATED,SAUDI ARABIA,04/15/2014 12:00:00 AM,No
1242,Food Other,Vegetables and beef baby food,Lead,-1,ppm,Gerber,UNITED STATES,12/18/2014 12:00:00 AM,No
817,Toys/Children's Products,Crayon,Lead,1.2,ppm,kidcentives,CHINA,06/25/2013 12:00:00 AM,No
1084,Cosmetics,Neoprosone Soap with Vit-C,Mercury,-1,ppm,Technopharma,LEBANON,04/01/2014 12:00:00 AM,No
1630,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
130,Food-Spice,Chili powder,Lead,-1,ppm,"Square Consumer Products, Ltd",BANGLADESH,04/22/2011 12:00:00 AM,No
55,Toys/Children's Products,Painted wooden toy top,Lead,170,ppm,UNKNOWN OR NOT STATED,MEXICO,03/17/2011 12:00:00 AM,No
1623,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
1240,Food Other,Bread,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,12/18/2014 12:00:00 AM,No
576,Food-Candy,Mini Manicho Candy,Lead,-1,ppm,Universal Sweet Industries S.A.,ECUADOR,09/04/2012 12:00:00 AM,No
282,Food-Spice,Spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UZBEKISTAN,08/26/2011 12:00:00 AM,No
154,Food-Spice,Svanuri salt,Lead,35,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
944,Cosmetics,Eyeliner pencil,Lead,7,ppm,UNKNOWN OR NOT STATED,PAKISTAN,11/01/2013 12:00:00 AM,No
595,Food-Spice,Tunisian spice mixture,Lead,-1,ppm,UNKNOWN OR NOT STATED,TUNISIA,09/12/2012 12:00:00 AM,No
109,Food-Spice,Cumin powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/14/2011 12:00:00 AM,No
1232,QA/QC - Lab test,Surma,Lead,830000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/19/2014 12:00:00 AM,No
936,Food-Spice,Georgian spice (Hot Pepper),Lead,1.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,10/25/2013 12:00:00 AM,No
898,Toys/Children's Products,McDonald's Hello Kitty Toy,Lead,30,ppm,UNKNOWN OR NOT STATED,CHINA,09/04/2013 12:00:00 AM,No
977,Dietary Supplement/Medications/Remedy,Qualiherb Chinese Herbal Formula,Arsenic,-1,ppm,"Sheng Chang Pharmaceutical Co., Ltd.",TAIWAN - PROVINCE OF CHINA,11/15/2013 12:00:00 AM,No
179,Dietary Supplement/Medications/Remedy,Dehshuddhi (Ayurvedic),Lead,2,ppm,Amit Pharmacy,INDIA,05/17/2011 12:00:00 AM,No
544,Food-Spice,Coriander,Lead,1.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/27/2012 12:00:00 AM,No
213,Food Other,Potato chips,Lead,-1,ppm,Frito Lay Dominicana,DOMINICAN REPUBLIC,06/07/2011 12:00:00 AM,No
1528,Food Other,Chana Masala,Lead,0.42,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/10/2015 12:00:00 AM,No
808,Dietary Supplement/Medications/Remedy,Herbs (Fleeceflower Tea),Lead,-1,ppm,Jiangyin Tianjiang herb Work Co,CHINA,06/12/2013 12:00:00 AM,No
1412,Dietary Supplement/Medications/Remedy,Shankh Bati (Ayurvedic),Arsenic,5.6,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
801,Dietary Supplement/Medications/Remedy,Herbs (Tuckahoe Tea),Lead,-1,ppm,Jiangyin Tianjiang Herb Work Co.,CHINA,06/12/2013 12:00:00 AM,No
1189,Food-Candy,Manita,Lead,0.54,ppm,Barcel S.A. de C.V.,MEXICO,08/21/2014 12:00:00 AM,No
1125,Food-Spice,Fa sauce powder,Lead,240,ppm,UNKNOWN OR NOT STATED,MALI,04/30/2014 12:00:00 AM,No
1281,Jewelry,Amulet,Lead,980,ppm,UNKNOWN OR NOT STATED,PAKISTAN,02/23/2015 12:00:00 AM,No
823,Dietary Supplement/Medications/Remedy,Turmeric Root Extract,Lead,-1,ppm,Bluebonnet Nutrition Corporation,UNITED STATES,06/25/2013 12:00:00 AM,No
1301,Dietary Supplement/Medications/Remedy,Gaisantak Bati (Ayurvedic),Lead,2.9,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
739,Food-Spice,Garam Masala Powder,Lead,0.57,ppm,UNKNOWN OR NOT STATED,INDIA,03/22/2013 12:00:00 AM,No
1516,Dietary Supplement/Medications/Remedy,Hipoglos Pomada (medicated cream),Lead,1.7,ppm,andromaco,CHILE,07/24/2015 12:00:00 AM,No
527,Toys/Children's Products,Toy car,Lead,35,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/23/2012 12:00:00 AM,No
89,Food-Candy,El Chavo Lollipop,Lead,-1,ppm,Dulces Vero,MEXICO,04/07/2011 12:00:00 AM,No
1233,Toys/Children's Products,Wooden toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/20/2014 12:00:00 AM,No
679,Food-Spice,Cumin Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,12/12/2012 12:00:00 AM,No
83,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,04/06/2011 12:00:00 AM,No
1124,Food Other,Georgian 'Kaklis Muraba' or 'Walnut Jam',Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/29/2014 12:00:00 AM,No
418,Dietary Supplement/Medications/Remedy,Gastop,Lead,-1,ppm,Labratorios Sued,DOMINICAN REPUBLIC,04/05/2012 12:00:00 AM,No
1216,Toys/Children's Products,Toy car,Lead,-1,ppm,Silverlit Toys Mfy Ltd,CHINA,09/19/2014 12:00:00 AM,No
1004,Food-Spice,Asafoetida (Hing),Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/10/2013 12:00:00 AM,No
830,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/27/2013 12:00:00 AM,No
1426,Religious powder,Holi Color - Orange,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
720,Food-Spice,Spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/20/2013 12:00:00 AM,No
727,Food-Spice,Yellow Flower,Lead,1,ppm,UNKNOWN OR NOT STATED,GEORGIA,02/21/2013 12:00:00 AM,No
675,Food-Candy,Chocolate candy,Lead,-1,ppm,Kraft Foods Pakistan LTD,PAKISTAN,12/11/2012 12:00:00 AM,No
36,Cosmetics,Surma (Hashmi),Lead,610000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/06/2011 12:00:00 AM,No
432,Dietary Supplement/Medications/Remedy,Tahtym,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/23/2012 12:00:00 AM,No
711,Dietary Supplement/Medications/Remedy,Forty Malt,Lead,-1,ppm,Labortories Dr. Collado,DOMINICAN REPUBLIC,02/07/2013 12:00:00 AM,No
1285,Toys/Children's Products,Sensory Toy (yellow banana),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/25/2015 12:00:00 AM,No
1568,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,1.7,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
800,Cosmetics,Surma,Lead,390000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/07/2013 12:00:00 AM,No
267,Dietary Supplement/Medications/Remedy,Mahadhanwantaram Gulika (Ayurvedic),Mercury,1.4,ppm,Arya Vaidya Sala,INDIA,08/25/2011 12:00:00 AM,No
628,Food-Spice,Hot paprika,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,10/22/2012 12:00:00 AM,No
1464,Dietary Supplement/Medications/Remedy,Herbal pills,Mercury,9.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
1273,Food-Spice,Chili,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,02/19/2015 12:00:00 AM,No
342,Food-Spice,Georgian spice,Lead,17000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,No
1535,Toys/Children's Products,Wooden block,Lead,5.2,ppm,UNKNOWN OR NOT STATED,UNITED STATES,09/21/2015 12:00:00 AM,No
748,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Mercury,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
16,Food-Spice,Chili powder,Lead,3.8,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/21/2011 12:00:00 AM,No
691,Jewelry,Earring,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/20/2012 12:00:00 AM,No
816,Toys/Children's Products,Crayon,Lead,0.95,ppm,CRAYON,CHINA,06/25/2013 12:00:00 AM,No
719,Food-Spice,Black Pepper,Lead,85,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
1003,Food-Spice,Cayenne,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/10/2013 12:00:00 AM,No
375,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/23/2012 12:00:00 AM,No
472,Other,Sacred candle,Lead,16,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,05/30/2012 12:00:00 AM,No
252,Food-Candy,Candy,Lead,-1,ppm,Hershey Mexico,MEXICO,07/20/2011 12:00:00 AM,No
1591,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
683,Food-Spice,Coriander powder,Lead,-1,ppm,MOHO (?),UNKNOWN OR NOT STATED,12/18/2012 12:00:00 AM,No
1222,Dietary Supplement/Medications/Remedy,Shatavari (Ayurvedic),Lead,0.29,ppm,UNKNOWN OR NOT STATED,INDIA,09/23/2014 12:00:00 AM,No
168,Food-Spice,Turmeric powder,Lead,4.7,ppm,Shad USA,BANGLADESH,05/05/2011 12:00:00 AM,No
117,Dietary Supplement/Medications/Remedy,Ketotifen 1 mg,Lead,-1,ppm,ACI Limited,BANGLADESH,04/18/2011 12:00:00 AM,No
704,Food-Spice,Curry,Lead,-1,ppm,UNKNOWN OR NOT STATED,GUYANA,02/02/2013 12:00:00 AM,No
304,Food Other,Seeds (Semilla de Calabasa),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/06/2011 12:00:00 AM,No
161,Food-Spice,Georgian spice,Lead,30,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
1105,Cosmetics,Ikb Brightening gel with 'Arbutin Complex',Lead,-1,ppm,Mitchell group,LEBANON,04/01/2014 12:00:00 AM,No
1214,Toys/Children's Products,Painted metal car,Lead,0.81,ppm,Mattel,THAILAND,09/11/2014 12:00:00 AM,No
1030,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang (Gentian Draining Formula),Mercury,-1,ppm,Meridian Herbal Products,CHINA,01/15/2014 12:00:00 AM,No
1398,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Mercury,4000,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
663,Religious powder,Bhai Tika,Lead,2.3,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
1029,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang (Gentian Draining Formula),Lead,-1,ppm,Meridian Herbal Products,CHINA,01/15/2014 12:00:00 AM,No
865,Toys/Children's Products,Crayon,Lead,1.2,ppm,Crayola,UNITED STATES,07/23/2013 12:00:00 AM,No
290,Cosmetics,Surma,Lead,350000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/08/2011 12:00:00 AM,No
853,Dietary Supplement/Medications/Remedy,Dhanwanthari Gulika (Ayurvedic),Mercury,15,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushad,INDIA,07/17/2013 12:00:00 AM,No
1053,Toys/Children's Products,Red and blue wooden train,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/04/2014 12:00:00 AM,No
806,Dietary Supplement/Medications/Remedy,Polygala Tenuifolia Tea,Lead,-1,ppm,Jiangyin Tianjian Herb Work Co,CHINA,06/12/2013 12:00:00 AM,No
338,Food-Spice,Georgian spice,Lead,420,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,No
1016,Toys/Children's Products,2006  Ford Mustang  Toy car,Lead,-1,ppm,Kinsmart,CHINA,12/27/2013 12:00:00 AM,No
1264,Food-Spice,Curry powder,Lead,6.8,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/26/2015 12:00:00 AM,No
845,Dietary Supplement/Medications/Remedy,Kapikachhu (Ayurvedic),Mercury,0.31,ppm,The Himalaya Drug Company,INDIA,07/17/2013 12:00:00 AM,No
956,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Arsenic,20,ppm,Gita Bhawan Ayurved Sansthan,INDIA,11/15/2013 12:00:00 AM,No
862,Toys/Children's Products,Crayon,Lead,1,ppm,Cra-Z-Art,CHINA,07/19/2013 12:00:00 AM,No
803,Dietary Supplement/Medications/Remedy,Herbs (Wild Jujube Tea),Lead,-1,ppm,Jiangyin Tianjiang Herb work Co.,CHINA,06/12/2013 12:00:00 AM,No
1357,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Lead,2.6,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,02/25/2015 12:00:00 AM,No
641,Cosmetics,Kumkum powder,Lead,3,ppm,Shingar Limited,INDIA,11/21/2012 12:00:00 AM,No
170,Cosmetics,Kohl,Lead,440000,ppm,UNKNOWN OR NOT STATED,MOROCCO,05/05/2011 12:00:00 AM,No
217,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Mercury,35,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,06/13/2011 12:00:00 AM,No
394,Other,Zipper Handle,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/05/2012 12:00:00 AM,No
684,Food-Spice,Chilli powder,Lead,-1,ppm,MOHO?,UNKNOWN OR NOT STATED,12/18/2012 12:00:00 AM,No
1257,Food Other,Tamarind Stick,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,01/22/2015 12:00:00 AM,No
144,Food-Spice,Kashmiri Chili powder,Lead,12,ppm,Eastern Condiments LTD,INDIA,04/28/2011 12:00:00 AM,No
1292,Food-Spice,Kashmiri chilli powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
1581,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.5,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
533,Toys/Children's Products,Cylinder block,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/13/2012 12:00:00 AM,No
901,Food-Spice,Dark brown seasoning,Lead,-1,ppm,Patisen Production,SENEGAL,09/10/2013 12:00:00 AM,No
680,Food-Spice,Cinnamon Powder,Lead,4.4,ppm,UNKNOWN OR NOT STATED,MOROCCO,12/12/2012 12:00:00 AM,No
1225,Food-Spice,Cumin powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,10/10/2014 12:00:00 AM,No
1506,Tableware/Pottery,Ceramic cup,Lead,-1,ppm,Tablepots Avenue,CHINA,06/18/2015 12:00:00 AM,No
1447,Food-Spice,Coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/17/2015 12:00:00 AM,No
1165,Cosmetics,Dawmy Lightening Body Cream,Lead,-1,ppm,UNKNOWN OR NOT STATED,COTE D'IVOIRE,08/06/2014 12:00:00 AM,No
694,Cosmetics,Surma,Lead,450000,ppm,UNKNOWN OR NOT STATED,MOROCCO,01/07/2013 12:00:00 AM,No
1509,Food-Candy,Pelon Pelo Rico,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/02/2015 12:00:00 AM,No
452,Food-Spice,Chili powder,Lead,0.87,ppm,Square Consumer Products Ltd,BANGLADESH,05/11/2012 12:00:00 AM,No
1022,Food-Spice,Berbere,Lead,220,ppm,UNKNOWN OR NOT STATED,ERITREA,01/08/2014 12:00:00 AM,No
371,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Lead,7.3,ppm,Charak Pharma Pvt. Ltd.,INDIA,01/23/2012 12:00:00 AM,No
1621,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
1409,Dietary Supplement/Medications/Remedy,Arshoghni Bati (Ayurvedic),Mercury,9.4,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
1557,Toys/Children's Products,Plastic Toy Cow,Lead,2.1,ppm,Hasbro INC,CHINA,10/15/2015 12:00:00 AM,No
1262,Food-Spice,Turmeric,Lead,790,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/26/2015 12:00:00 AM,No
215,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Arsenic,9.5,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,06/13/2011 12:00:00 AM,No
308,Dietary Supplement/Medications/Remedy,Vitamin,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/20/2011 12:00:00 AM,No
1131,Food Other,Miel de Tilleul Honey,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/22/2014 12:00:00 AM,No
1622,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Arsenic,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
1184,Food-Spice,Coriander,Lead,1.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/14/2014 12:00:00 AM,No
1454,Food-Spice,Turmeric powder,Lead,530,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/18/2015 12:00:00 AM,No
1051,Toys/Children's Products,Toy train,Lead,7.1,ppm,UNKNOWN OR NOT STATED,CHINA,02/04/2014 12:00:00 AM,No
1606,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,170,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
1416,Dietary Supplement/Medications/Remedy,Shankh Bati (Ayurvedic),Mercury,6400,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
753,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
689,Food-Spice,Turmeric powder,Lead,4.1,ppm,"Square Consumer Products, Ltd.",BANGLADESH,12/18/2012 12:00:00 AM,No
1298,Food-Spice,Chilli powder,Lead,1,ppm,Pran Agro Ltd,BANGLADESH,02/25/2015 12:00:00 AM,No
1291,Food-Spice,Chilli powder,Lead,-1,ppm,"Raja foods, LLC",INDIA,02/25/2015 12:00:00 AM,No
883,Food-Spice,Xarcho Sunely,Lead,7100,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/15/2013 12:00:00 AM,No
164,Food-Spice,Red pepper,Lead,9.9,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
259,Other,Metal rods in fish,Lead,950000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/14/2011 12:00:00 AM,No
872,Food-Spice,Comino Cumin seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/25/2013 12:00:00 AM,No
19,Food-Spice,Turmeric,Lead,1.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/24/2011 12:00:00 AM,No
480,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/31/2012 12:00:00 AM,No
519,Other,Dog Food,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/23/2012 12:00:00 AM,No
1556,Toys/Children's Products,Wooden block,Lead,10,ppm,UNKNOWN OR NOT STATED,UNITED STATES,10/15/2015 12:00:00 AM,No
1009,Other,Decorative Beads,Lead,-1,ppm,UNKNOWN OR NOT STATED,OTHER EUROPEAN,12/19/2013 12:00:00 AM,No
276,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,6800,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
264,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Mercury,-1,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh,INDIA,08/25/2011 12:00:00 AM,No
858,Dietary Supplement/Medications/Remedy,Sanjeevni Vati (Ayurvedic),Mercury,8.6,ppm,Divya Pharmacy,INDIA,07/17/2013 12:00:00 AM,No
1151,Food Other,Supari,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,07/17/2014 12:00:00 AM,No
478,Religious powder,Sindoor (yellow powder),Lead,470,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/31/2012 12:00:00 AM,No
187,Food Other,Chinese Pearl Barley,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2011 12:00:00 AM,No
1157,Dietary Supplement/Medications/Remedy,Bo Ying Compund,Arsenic,-1,ppm,Eu Yan Sang International Limited,UNITED STATES,07/29/2014 12:00:00 AM,No
410,Food Other,Rice,Lead,-1,ppm,UNKNOWN OR NOT STATED,ECUADOR,04/03/2012 12:00:00 AM,No
403,Food-Spice,Chili powder,Lead,5.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/30/2012 12:00:00 AM,No
315,Cosmetics,Surma,Lead,360000,ppm,UNKNOWN OR NOT STATED,INDIA,11/01/2011 12:00:00 AM,No
949,Cosmetics,Surma,Lead,700000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,11/08/2013 12:00:00 AM,No
586,Toys/Children's Products,Blue monster truck,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,09/07/2012 12:00:00 AM,No
1616,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
106,Food-Spice,Turmeric powder,Lead,1300,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/14/2011 12:00:00 AM,No
181,Dietary Supplement/Medications/Remedy,Bal Sathi Children's Capillary (Ayurvedic),Arsenic,-1,ppm,M/S. Vaidya Jagannath G. Dwivedi,INDIA,05/17/2011 12:00:00 AM,No
930,Food Other,Chocolate Milk Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/22/2013 12:00:00 AM,No
1385,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulm) (Ayurvedic),Lead,10,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
129,Food Other,Canelitas cinnamon cookies,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,04/20/2011 12:00:00 AM,No
250,Religious powder,Sindoor,Lead,180,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/14/2011 12:00:00 AM,No
165,Food-Spice,Georgian spice (yellow flower),Lead,1700,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
1480,Food-Spice,Red pepper powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,04/02/2015 12:00:00 AM,No
